#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321B80EE1
#Date Time: 2025-11-12 12:40:23.317
#Sample rate: 37147.1Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 1.5 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 200 mV/div Offset: 0 V Sample Mode: Average
#Channel 2: Range: 1 V/div Offset: 0 V Sample Mode: Average
#Wavegen Channel 1: Enabled
#Mode: Simple
#Type: Sine
#Frequency: 1.16 kHz
#Period: 862.0689655 us
#Amplitude: 1 V
#Offset: 0 V
#Symmetry: 50 %
#Phase: 0 °
#Power Supplies: ON
#Positive Supply: ON
#Voltage: 5 V
#Negative Supply: ON
#Voltage: -5 V

Time (s),Channel 1 (V),Channel 2 (V)
-0.12520507164508574,-0.09716598019784706,3.2672887634168397
-0.12517815164508572,-0.0934935091796623,3.263594934814182
-0.12515123164508574,-0.08648242814496448,3.259901106211531
-0.12512431164508575,-0.07579887609208677,3.259901106211531
-0.12509739164508574,-0.06211057502432611,3.259901106211531
-0.12507047164508572,-0.04207891492515762,0.7665667994198411
-0.12504355164508574,-0.012031424776439046,0.7148531989827043
-0.12501663164508575,0.01033726233427367,3.256207277607721
-0.12498971164508574,0.03170436644004899,0.9143199435260374
-0.12496279164508574,0.06175185658878123,-0.053463150369394516
-0.12493587164508574,0.08912845872429283,-0.053463150369394516
-0.12490895164508574,0.11082942383171056,2.155446354017889
-0.12488203164508574,0.11884208787137249,2.779703387866469
-0.12485511164508574,0.13019336192756023,-0.042381664561431553
-0.12482819164508574,0.13853988696887473,2.007693209911716
-0.12480127164508574,0.13253038893912827,3.259901106211531
-0.12477435164508574,0.12084525388128797,3.2635949348141855
-0.12474743164508574,0.1048199258019641,3.259901106211531
-0.12472051164508574,0.08545598770611444,3.259901106211531
-0.12469359164508574,0.06308730059539155,3.259901106211531
-0.12466667164508574,0.03871544747475318,3.259901106211531
-0.12463975164508574,0.013008150347504487,3.2007998485690616
-0.12461283164508574,-0.006021926746692598,-0.038687835958777235
-0.12458591164508574,-0.019710227814448394,1.586596749209124
-0.12455899164508574,-0.04207891492517128,3.2635949348141855
-0.12453207164508574,-0.05777038200284257,0.04257639329961782
-0.12450515164508574,-0.06444760203589417,-0.0497693217667402
-0.12447823164508574,-0.06812007305407256,-0.0497693217667402
-0.12445131164508574,-0.06878779505737773,-0.0497693217667402
-0.12442439164508574,-0.06812007305407256,1.3021719468047412
-0.12439747164508574,-0.07412957108381901,3.259901106211531
-0.12437055164508574,-0.07913748610860771,3.2635949348141855
-0.12434363164508574,-0.0811406521185232,3.259901106211531
-0.12431671164508575,-0.07980520811191287,3.259901106211531
-0.12428979164508575,-0.07045710006564063,0.46367285400221037
-0.12426287164508575,-0.05009157896483322,-0.053463150369394516
-0.12423595164508575,-0.027389030852457745,-0.0497693217667402
-0.12420903164508575,-0.0076912317549555,2.5987057863364074
-0.12418211164508575,0.0036600423012322345,3.2635949348141855
-0.12415519164508575,0.014677455355767388,3.2635949348141855
-0.12412827164508575,0.029367339428480927,0.7517914850092473
-0.12410135164508575,0.05173602653920382,-0.053463150369394516
-0.12407443164508575,0.0724354086416638,-0.053463150369394516
-0.12404751164508575,0.0911316247341998,-0.04976932176674188
-0.12402059164508575,0.10582150880691517,-0.0497693217667402
-0.12399367164508573,0.11717278286311125,-0.049769321765730665
-0.12396675164508573,0.12084525388128357,2.170221668429002
-0.12393983164508574,0.11116328483335645,3.259901106211531
-0.12391291164508574,0.0964734007606496,3.259901106211531
-0.12388599164508574,0.07877876767306283,3.259901106211531
-0.12385907164508574,0.058413246572255426,2.8979059031514076
-0.12383215164508574,0.04405722350119447,-0.04607549316408588
-0.12380523164508574,0.033373671448311895,-0.053463150369394516
-0.12377831164508574,0.02202239739212416,-0.053463150369394516
-0.12375139164508574,0.009669540330978683,-0.053463150369394516
-0.12372447164508574,-0.0023494557285142132,-0.0497693217667402
-0.12369755164508574,-0.014034590786354528,-0.0497693217667402
-0.12367063164508574,-0.025052003840889684,-0.0497693217667402
-0.12364371164508574,-0.03473397288881452,-0.0497693217667402
-0.12361679164508574,-0.042746636928476446,-0.053463150369394516
-0.12358987164508574,-0.049089995959875475,-0.053463150369394516
-0.12356295164508574,-0.05276246697805386,-0.0497693217667402
-0.12353603164508574,-0.05476563298796934,-0.0497693217667402
-0.12350911164508574,-0.05977354801275805,3.041965218654926
-0.12348219164508574,-0.06978937806233546,3.2635949348141855
-0.12345527164508574,-0.07680045909703966,3.259901106211531
-0.12342835164508574,-0.07579887609208191,0.3085320526907289
-0.12340143164508574,-0.06344601903093643,-0.053463150369394516
-0.12337451164508574,-0.04808841295491773,-0.053463150369394516
-0.12334759164508574,-0.03573555589377226,2.7575404162505435
-0.12332067164508574,-0.030059918865678388,2.177609325633815
-0.12329375164508574,-0.013366868783049367,-0.0497693217667402
-0.12326683164508574,0.0029923202979270738,2.6097872721443705
-0.12323991164508574,0.011004984337589004,2.317974812534679
-0.12321299164508574,0.027698034420218027,-0.0497693217667402
-0.12318607164508574,0.04672811151441511,-0.05715697897204884
-0.12315915164508574,0.06442274460200187,-0.053463150369394516
-0.12313223164508574,0.079446489676368,-0.053463150369394516
-0.12310531164508574,0.09146548573586089,-0.053463150369394516
-0.12307839164508574,0.10047973278048056,-0.053463150369394516
-0.12305147164508574,0.10582150880692184,-0.053463150369394516
-0.12302455164508574,0.10715695281353217,-0.053463150369394516
-0.12299763164508574,0.1048199258019641,0.46367285400221037
-0.12297071164508575,0.09013004172925057,3.2525134490062224
-0.12294379164508575,0.07043224263174833,1.1655002885065313
-0.12291687164508575,0.05807938557060285,-0.053463150369394516
-0.12288995164508575,0.04472494550449963,-0.053463150369394516
-0.12286303164508575,0.027698034420218027,1.900572180434741
-0.12283611164508575,-1.2428716946150109e-05,3.0271899042443087
-0.12280919164508575,-0.020711810819406137,-0.042381664561431553
-0.12278227164508575,-0.036737138898729996,1.7565128649312227
-0.12275535164508575,-0.06077513101771579,3.259901106211531
-0.12272843164508575,-0.08347767913008093,3.2635949348141837
-0.12270151164508575,-0.10083845121601755,1.5902905778125391
-0.12267459164508575,-0.10451092223420216,-0.05346315036864713
-0.12264767164508573,-0.10184003422098045,-0.05346315036939284
-0.12262075164508573,-0.09583053619123202,-0.0497693217667402
-0.12259383164508574,-0.08548084514000066,-0.04976932176674188
-0.12256691164508574,-0.07212640507390353,-0.053463150369394516
-0.12253999164508574,-0.05643493799623225,1.3317225756259758
-0.12251307164508574,-0.048756134958222896,3.259901106211531
-0.12248615164508574,-0.03606941689542484,0.2937567382801116
-0.12245923164508574,-0.013700729784701948,-0.05715697897204884
-0.12243231164508574,0.009001818327673522,-0.05715697897204884
-0.12240539164508574,0.03170436644004899,-0.053463150369394516
-0.12237847164508574,0.05307147054581414,-0.053463150369394516
-0.12235155164508574,0.07276926964331638,-0.053463150369394516
-0.12232463164508574,0.08946231972594541,-0.053463150369394516
-0.12229771164508574,0.10248289879039604,0.9032384577180745
-0.12227079164508574,0.10281675979204863,3.2562072776088766
-0.12224387164508574,0.09580567875734443,3.259901106211531
-0.12221695164508574,0.0861237097094196,2.4398711564222717
-0.12219003164508574,0.08178351668793606,-0.0497693217667402
-0.12216311164508574,0.07844490667141026,-0.053463150369394516
-0.12213619164508574,0.07310313064496897,-0.053463150369394516
-0.12210927164508574,0.06442274460200187,-0.0497693217667402
-0.12208235164508574,0.053739192549119304,-0.053463150369394516
-0.12205543164508574,0.0417201964896264,-0.053463150369394516
-0.12202851164508574,0.027698034420218027,-0.053463150369394516
-0.12200159164508574,0.013342011349157067,-0.053463150369394516
-0.12197467164508574,-0.0013478727235564719,-0.053463150369394516
-0.12194775164508574,-0.01570389579461743,-0.053463150369394516
-0.12192083164508574,-0.02905833586072065,-0.053463150369394516
-0.12189391164508574,-0.041077331920213546,-0.053463150369394516
-0.12186699164508574,-0.051093161969790954,-0.053463150369394516
-0.12184007164508574,-0.05910582600945289,-0.053463150369394516
-0.12181315164508574,-0.06478146303754675,-0.053463150369394516
-0.12178623164508574,-0.06778621205241998,-0.053463150369394516
-0.12175931164508574,-0.0674523510507674,-0.053463150369394516
-0.12173239164508574,-0.06444760203589417,-0.053463150369394516
-0.12170547164508574,-0.058771965007800304,-0.053463150369394516
-0.12167855164508574,-0.05276246697805386,1.4868633769374573
-0.12165163164508574,-0.053764049983011604,3.2562072776088766
-0.12162471164508575,-0.049089995959875475,0.13492210836597585
-0.12159779164508575,-0.03573555589377226,1.3428040614339387
-0.12157087164508575,-0.03106150187063613,3.2562072776088766
-0.12154395164508575,-0.027055169850805166,3.259901106211531
-0.12151703164508575,-0.02171339382436388,3.259901106211531
-0.12149011164508575,-0.01570389579461743,3.259901106211531
-0.12146319164508575,-0.004018760736777116,0.4193469107703585
-0.12143627164508575,0.01567903836072513,1.058379259029556
-0.12140935164508575,0.025361007408649962,3.2562072776088766
-0.12138243164508575,0.031370505438393675,3.263594934814182
-0.12135551164508575,0.03637842046318284,2.2847303551112352
-0.12132859164508575,0.04973286052928226,-0.0497693217656785
-0.12130167164508573,0.06108413458547607,2.498972414064709
-0.12127475164508573,0.061084134585479254,2.4287896706131815
-0.12124783164508574,0.06809521562018238,-0.049769321765645
-0.12122091164508574,0.07276926964331638,2.3586069271638768
-0.12119399164508574,0.0657581886086122,3.2635949348141855
-0.12116707164508574,0.05574235855903478,3.259901106211531
-0.12114015164508574,0.04405722350119447,3.259901106211531
-0.12111323164508574,0.03103664443674383,2.7095206444160373
-0.12108631164508574,0.025361007408649962,-0.04607549316408588
-0.12105939164508574,0.02402556340203964,-0.053463150369394516
-0.12103247164508574,0.02168853639047158,0.3565518245252351
-0.12100555164508574,0.010337262334283844,3.2525134490062224
-0.12097863164508574,-0.0036848997351245348,1.2800089751888153
-0.12095171164508574,-0.0076912317549555,-0.053463150369394516
-0.12092479164508574,-0.009694397764870983,-0.05715697897204884
-0.12089787164508574,-0.011363702773133885,-0.053463150369394516
-0.12087095164508574,-0.012365285778091626,0.07212702212085238
-0.12084403164508574,-0.019710227814448394,3.2525134490062224
-0.12081711164508574,-0.03039377986733097,1.5607399489905436
-0.12079019164508574,-0.03039377986733097,-0.053463150369394516
-0.12076327164508574,-0.027055169850805166,-0.05715697897204884
-0.12073635164508574,-0.023716559834279363,1.5016386913480746
-0.12070943164508574,-0.02972605786402581,3.259901106211531
-0.12068251164508574,-0.030059918865678388,0.12014679395535856
-0.12065559164508574,-0.023048837830974202,1.357579375844556
-0.12062867164508574,-0.024384281837584523,3.2562072776088766
-0.12060175164508574,-0.027389030852457745,3.259901106211531
-0.12057483164508574,-0.027722891854110327,1.9855302382957905
-0.12054791164508574,-0.017707061804532912,-0.053463150369394516
-0.12052099164508574,-0.008692814759913242,2.8018663594823954
-0.12049407164508574,-0.008025092756608081,3.2635949348141855
-0.12046715164508574,-0.006355787748345178,3.259901106211531
-0.12044023164508574,-0.00034628971859873055,0.5449370832606055
-0.12041331164508574,0.014677455355767388,-0.05715697897204884
-0.12038639164508574,0.029367339428480927,-0.053463150369394516
-0.12035947164508574,0.03904930847640576,2.5174415570780124
-0.12033255164508574,0.0383815864731006,3.259901106211531
-0.12030563164508574,0.03637842046318512,3.259901106211531
-0.12027871164508575,0.03270594944500673,3.259901106211531
-0.12025179164508575,0.028699617425175766,2.554379843104556
-0.12022487164508575,0.03237208844335415,-0.0497693217667402
-0.12019795164508575,0.03604455946153254,2.2293229260709757
-0.12017103164508575,0.02903347842682835,2.6984391586080743
-0.12014411164508575,0.029367339428480927,-0.042381664561431553
-0.12011719164508575,0.03036892243343867,2.088957439170111
-0.12009027164508575,0.020353092383861255,3.2635949348141855
-0.12006335164508575,0.009669540330978683,3.259901106211531
-0.12003643164508575,-0.0016817337252038895,3.259901106211531
-0.12000951164508575,-0.012365285778086767,3.259901106211531
-0.11998259164508575,-0.022381115827664486,3.259901106211531
-0.11995567164508573,-0.029392196862371406,1.40190531907581
-0.11992875164508573,-0.025385864842542415,0.08690233653290755
-0.11990183164508574,-0.025719725844196514,3.2488196204027955
-0.11987491164508574,-0.029392196862373227,1.5496584631825807
-0.11984799164508574,-0.02204725482601646,-0.0497693217667402
-0.11982107164508574,-0.012031424776439046,-0.053463150369394516
-0.11979415164508574,-0.0016817337252090522,-0.053463150369394516
-0.11976723164508574,0.009335679329326102,-0.053463150369394516
-0.11974031164508574,0.019351509378903516,-0.053463150369394516
-0.11971339164508574,0.029367339428480927,-0.053463150369394516
-0.11968647164508574,0.03804772547144802,-0.053463150369394516
-0.11965955164508574,0.04038475248301608,2.960700989396531
-0.11963263164508574,0.033039810446659316,3.259901106211531
-0.11960571164508574,0.025361007408649962,3.259901106211531
-0.11957879164508574,0.01634676036403029,3.259901106211531
-0.11955187164508574,0.00800023532271578,2.1111204107860373
-0.11952495164508574,0.008667957326020942,-0.0497693217667402
-0.11949803164508574,0.00800023532271578,2.672582358389494
-0.11947111164508574,-0.000680150720251311,2.25887355489221
-0.11944419164508574,-1.2428716946150109e-05,-0.0497693217667402
-0.11941727164508574,-1.2428716946150109e-05,2.5285230428859755
-0.11939035164508574,-0.008358953758260661,2.3992390417930745
-0.11936343164508574,-0.0076912317549555,-0.0497693217667402
-0.11933651164508574,-0.0023494557285142132,-0.053463150369394516
-0.11930959164508574,0.0026584592962744934,-0.053463150369394516
-0.11928267164508574,0.00800023532271578,-0.053463150369394516
-0.11925575164508574,0.010003401332631263,2.2477920690842472
-0.11922883164508574,0.0026584592962744934,2.6799700155948027
-0.11920191164508574,0.0029923202979270738,-0.04607549316408588
-0.11917499164508574,0.005329347309495137,2.1037327535807284
-0.11914807164508574,-0.002015594726861633,3.259901106211531
-0.11912115164508574,-0.010028258766523563,3.2635949348141855
-0.11909423164508574,-0.01703933980122775,3.259901106211531
-0.11906731164508574,-0.023716559834279363,2.960700989396531
-0.11904039164508574,-0.021045671821058716,-0.04607549316408588
-0.11901347164508574,-0.014702312789659689,1.8156141225736917
-0.11898655164508574,-0.01703933980122775,3.1047603049000494
-0.11895963164508574,-0.013033007781396787,-0.042381664561431553
-0.11893271164508575,-0.0023494557285142132,-0.053463150369394516
-0.11890579164508575,0.008334096324368361,-0.038687835958777235
-0.11887887164508575,0.012674289345851906,3.248819620403568
-0.11885195164508575,0.011004984337589004,1.6715548070701733
-0.11882503164508575,0.019685370380556094,-0.053463150369394516
-0.11879811164508575,0.0230239803970819,3.1158417907080125
-0.11877119164508575,0.019685370380556094,1.8156141225736917
-0.11874427164508575,0.025694868410302545,-0.053463150369394516
-0.11871735164508575,0.027364173418565445,2.971782475204494
-0.11869043164508575,0.020353092383864443,3.2599011062114
-0.11866351164508575,0.012674289345855398,3.2562072776088784
-0.11863659164508575,0.00966954033098005,0.3676333103345115
-0.11860967164508573,0.014009733352459646,1.10639903086504
-0.11858275164508573,0.008334096324364413,3.2562072776088784
-0.11855583164508574,-0.0003462897186023743,3.259901106211067
-0.11852891164508574,-0.008358953758260661,2.2404044118789384
-0.11850199164508574,-0.006021926746692598,-0.053463150369394516
-0.11847507164508574,-0.000680150720251311,-0.05715697897204884
-0.11844815164508574,0.004661625306189976,-0.053463150369394516
-0.11842123164508574,0.010337262334283844,-0.053463150369394516
-0.11839431164508574,0.012006567342546745,2.406626698998383
-0.11836739164508574,0.004327764304537396,2.5248292142833213
-0.11834047164508574,0.0049954863078425565,-0.0497693217667402
-0.11831355164508574,0.009669540330978683,-0.05715697897204884
-0.11828663164508574,0.014009733352462228,-0.053463150369394516
-0.11825971164508574,0.018016065372293194,-0.053463150369394516
-0.11823279164508574,0.021354675388818998,-0.053463150369394516
-0.11820587164508574,0.023691702400387062,0.3971839391544326
-0.11817895164508574,0.017682204370640612,3.248819620403568
-0.11815203164508574,0.005663208311147717,3.259901106211531
-0.11812511164508574,-0.006355787748345178,3.2562072776088766
-0.11809819164508574,-0.017707061804532912,3.2562072776088766
-0.11807127164508574,-0.028390613857415488,3.259901106211531
-0.11804435164508574,-0.03740486090203516,3.259901106211531
-0.11801743164508574,-0.04541752494169709,3.259901106211531
-0.11799051164508574,-0.051093161969790954,3.259901106211531
-0.11796359164508574,-0.05476563298796934,3.259901106211531
-0.11793667164508574,-0.05643493799623225,3.259901106211531
-0.11790975164508574,-0.05576721599292708,3.259901106211531
-0.11788283164508574,-0.05276246697805386,3.259901106211531
-0.11785591164508574,-0.04207891492517128,0.07212702212085238
-0.11782899164508574,-0.02238111582766904,-0.053463150369394516
-0.11780207164508574,-0.0013478727235564719,-0.053463150369394516
-0.11777515164508574,0.013342011349157067,2.99394544682042
-0.11774823164508574,0.021354675388818998,1.9412042950639388
-0.11772131164508574,0.0383815864731006,-0.053463150369394516
-0.11769439164508574,0.05607621956068736,-0.05715697897204884
-0.11766747164508574,0.07176768663835864,-0.05715697897204884
-0.11764055164508574,0.08478826570280928,-0.053463150369394516
-0.11761363164508574,0.08979618072759799,2.7058268158133827
-0.11758671164508575,0.08345282169619896,3.259901106211531
-0.11755979164508575,0.07343699164662154,3.259901106211531
-0.11753287164508575,0.06509046660530704,0.6372827983269636
-0.11750595164508575,0.06275343959373897,0.8367495428702967
-0.11747903164508575,0.049398999527635754,3.2525134490062224
-0.11745211164508575,0.03404139345161705,0.7887297710357906
-0.11742519164508575,0.027030312416912866,-0.053463150369394516
-0.11739827164508573,0.019351509378899873,-0.05715697897204716
-0.11737135164508575,0.011338845339241585,-0.053463150369394516
-0.11734443164508573,0.002658459296270546,-0.053463150369394516
-0.11731751164508575,-0.0060219267466886505,-0.053463150369394516
-0.11729059164508573,-0.01403459078635802,-0.053463150369394516
-0.11726367164508575,-0.02171339382436039,-0.053463150369394516
-0.11723675164508573,-0.028390613857418978,-0.05346315036846393
-0.11720983164508575,-0.03606941689542135,1.9929178955001685
-0.11718291164508574,-0.05176088397309612,2.9311503605752964
-0.11715599164508575,-0.05877196500779712,-0.04607549316273163
-0.11712907164508574,-0.06044127001606321,1.8488585799975807
-0.11710215164508575,-0.06912165605902634,3.259901106210889
-0.11707523164508574,-0.07646659809538707,3.259901106211531
-0.11704831164508575,-0.08080679111686864,3.2562072776088784
-0.11702139164508574,-0.08180837412182836,3.2562072776088766
-0.11699447164508575,-0.07980520811191379,3.2562072776088766
-0.11696755164508574,-0.07312798807886127,1.63461652104363
-0.11694063164508574,-0.053764049983011604,-0.053463150369394516
-0.11691371164508574,-0.03072764086898355,-0.05715697897204884
-0.11688679164508574,-0.006689648749997759,-0.053463150369394516
-0.11685987164508574,0.017682204370640612,-0.053463150369394516
-0.11683295164508574,0.03571069845987996,3.005026932628383
-0.11680603164508574,0.04472494550449963,3.259901106211531
-0.11677911164508574,0.0520698875408564,3.2562072776088766
-0.11675219164508574,0.06275343959373897,0.33808268151196347
-0.11672527164508574,0.0777771846681051,1.1322558310826425
-0.11669835164508574,0.08044807268132574,3.2525134490062224
-0.11667143164508574,0.07744332366645251,3.259901106211531
-0.11664451164508574,0.0724354086416638,2.2071599544550495
-0.11661759164508574,0.07377085264827413,-0.053463150369394516
-0.11659067164508574,0.07176768663835864,2.5765428147204816
-0.11656375164508574,0.058747107573908004,2.351219269958568
-0.11653683164508574,0.0520698875408564,-0.0497693217667402
-0.11650991164508574,0.047395833517720275,-0.05715697897204884
-0.11648299164508574,0.04071861348466866,-0.05715697897204884
-0.11645607164508574,0.03270594944500673,-0.053463150369394516
-0.11642915164508574,0.023691702400387062,-0.053463150369394516
-0.11640223164508574,0.013675872350809647,0.5707938834791857
-0.11637531164508574,-0.005354204743387437,3.248819620403568
-0.11634839164508574,-0.028390613857415488,3.2562072776088766
-0.11632147164508574,-0.05009157896483322,3.2562072776088766
-0.11629455164508574,-0.06945551706068288,3.2562072776088766
-0.11626763164508574,-0.08414540113339641,1.1913570887251117
-0.11624071164508573,-0.08548084514000887,0.2863690810761501
-0.11621379164508575,-0.09015489916314287,3.248819620403568
-0.11618687164508573,-0.09683211919619583,3.2599011062114385
-0.11615995164508575,-0.0998368682110677,3.0567405330655433
-0.11613303164508573,-0.09182420417139864,-0.04607549316328295
-0.11610611164508575,-0.07613273709373448,1.7195745789046795
-0.11607919164508573,-0.06745235105075996,3.200799848567587
-0.11605227164508575,-0.051093161969790954,-0.042381664561431553
-0.11602535164508573,-0.026387447847488466,-0.05715697897204884
-0.11599843164508575,-0.0010140117219154324,-0.05715697897204884
-0.11597151164508573,0.018683787375604125,3.1638615625418818
-0.11594459164508575,0.031370505438390636,1.763900522137168
-0.11591767164508573,0.053071470545821425,-0.05346315036799864
-0.11589075164508575,0.06909679862513071,3.01610841843495
-0.11586383164508574,0.07443857465157928,3.2562072776088766
-0.11583691164508575,0.0771094626647987,3.2562072776088766
-0.11580999164508574,0.07677560166314736,3.2562072776088766
-0.11578307164508575,0.07443857465158035,2.048325324541463
-0.11575615164508574,0.07911262867471541,-0.053463150369394516
-0.11572923164508575,0.07877876767306298,2.7316836160306965
-0.11570231164508574,0.06776135461852768,2.1923846400444322
-0.11567539164508575,0.06375502259869853,-0.04976932176572069
-0.11564847164508574,0.060082551580518326,-0.05715697897204884
-0.11562155164508575,0.05440691455242704,-0.053463150369396195
-0.11559463164508574,0.04639425051276253,-0.053463150369394516
-0.11556771164508574,0.03704614246649028,-0.05715697897204884
-0.11554079164508574,0.026362590413607705,-0.053463150369394516
-0.11551387164508574,0.014677455355767388,-0.05715697897204884
-0.11548695164508574,0.002324598294621913,-0.053463150369394516
-0.11546003164508574,-0.010028258766523563,0.585569197889803
-0.11543311164508574,-0.03039377986733097,3.248819620403568
-0.11540619164508574,-0.053764049983011604,3.2562072776088766
-0.11537927164508574,-0.07513115408877676,2.753846587647889
-0.11535235164508574,-0.08514698413835416,-0.0497693217667402
-0.11532543164508574,-0.08915331615818513,2.0187746957196793
-0.11529851164508574,-0.0998368682110677,3.2562072776088766
-0.11527159164508574,-0.10751567124907706,3.2562072776088766
-0.11524467164508574,-0.11085428126560286,3.2525134490062224
-0.11521775164508574,-0.1101865592622977,3.0382713900522718
-0.11519083164508574,-0.0981675632028048,-0.0497693217667402
-0.11516391164508574,-0.07813590310364997,1.7343498933152968
-0.11513699164508574,-0.06544918504085191,3.2562072776088766
-0.11511007164508574,-0.05176088397309612,3.2562072776088766
-0.11508315164508574,-0.03573555589377226,3.2562072776088766
-0.11505623164508574,-0.018708644809490655,3.2562072776088766
-0.11502931164508574,0.0049954863078425565,0.020413421683691896
-0.11500239164508574,0.035376837458227374,-0.06085080757470316
-0.11497547164508574,0.0640888836003493,-0.05715697897204884
-0.11494855164508574,0.0844544047011567,3.0382713900522718
-0.11492163164508573,0.09547181775569975,1.8931845232285471
-0.11489471164508575,0.11283258984162604,-0.053463150369394516
-0.11486779164508573,0.12718861291269154,-0.06085080757470148
-0.11484087164508575,0.13720444296226442,-0.05715697897204884
-0.11481395164508573,0.14187849698540023,-0.053463150369396195
-0.11478703164508575,0.1412107749820954,-0.05715697897204884
-0.11476011164508573,0.13520127695234377,-0.05715697897204884
-0.11473319164508575,0.12385000289616119,-0.05715697897204884
-0.11470627164508573,0.10415220379864437,2.6060934435415835
-0.11467935164508575,0.0721015476400258,2.3142809839321576
-0.11465243164508573,0.04672811151440251,-0.0534631503682506
-0.11462551164508575,0.019017648377263534,2.462034128037054
-0.11459859164508573,-0.01770706180454946,3.2562072776088766
-0.11457167164508575,-0.05409791098464764,3.2562072776088766
-0.11454475164508574,-0.08481312313670979,0.8773816574990677
-0.11451783164508575,-0.10284161722593273,-0.06085080757427652
-0.11449091164508574,-0.11652991829369672,-0.05715697897204884
-0.11446399164508575,-0.12821505335153174,2.1813031542354513
-0.11443707164508574,-0.1445742424325135,2.742765101839926
-0.11441015164508575,-0.14791285244903776,-0.04607549316281734
-0.11438323164508574,-0.14056791041268252,-0.05715697897204884
-0.11435631164508575,-0.1285489143531951,-0.05715697897204884
-0.11432939164508574,-0.11118814226725543,-0.05715697897204884
-0.11430247164508575,-0.09182420417141457,1.8968783518311982
-0.11427555164508574,-0.07913748610860771,3.0234960756416545
-0.11424863164508574,-0.05743652100118998,-0.04607549316408588
-0.11422171164508574,-0.027722891854110327,-0.06085080757470316
-0.11419479164508574,0.0026584592962744934,0.03149490749165486
-0.11416787164508574,0.026362590413607705,3.2451257918009135
-0.11414095164508574,0.04238791849293157,3.2562072776088766
-0.11411403164508574,0.056743941563992525,3.2562072776088766
-0.11408711164508574,0.07510629665488446,0.005638107273074612
-0.11406019164508574,0.09747498376560734,-0.06085080757470316
-0.11403327164508574,0.11583733885649926,-0.05715697897204884
-0.11400635164508574,0.12985950092590764,-0.053463150369394516
-0.11397943164508574,0.137538303963917,1.3280287470233214
-0.11395251164508574,0.13019336192756023,3.2562072776088766
-0.11392559164508574,0.12117911488294054,0.2937567382801116
-0.11389867164508574,0.11483575585154152,1.1802756029171486
-0.11387175164508574,0.09413637374908153,3.2525134490062224
-0.11384483164508574,0.0724354086416638,0.4341222251809758
-0.11381791164508574,0.05607621956068736,-0.05715697897204884
-0.11379099164508574,0.03771386446979544,-0.05715697897204884
-0.11376407164508574,0.014009733352462228,2.6245625865549878
-0.11373715164508574,-0.018374783807838073,3.259901106211531
-0.11371023164508574,-0.05009157896483322,3.2562072776088766
-0.11368331164508574,-0.07646659809538707,0.7185470275853585
-0.11365639164508574,-0.09082262116644803,0.7554853136119017
-0.11362947164508574,-0.1101865592622977,3.2525134490062224
-0.11360255164508573,-0.129216636356501,3.259901106211531
-0.11357563164508575,-0.1429049374242506,3.259901106211531
-0.11354871164508573,-0.15125146246556478,3.2562072776078534
-0.11352179164508575,-0.15058374046225992,1.0066656585923957
-0.11349487164508573,-0.13522613438623532,0.47475433981143483
-0.11346795164508575,-0.12220555532179059,3.248819620403568
-0.11344103164508573,-0.10951883725898479,3.259901106211531
-0.11341411164508575,-0.09249192617471093,3.259901106211531
-0.11338719164508573,-0.0721264050738932,3.2562072776088766
-0.11336027164508575,-0.049423856961528054,3.2562072776088766
-0.11333335164508573,-0.024384281837569494,3.008720761229648
-0.11330643164508575,0.008667957326005914,-0.04607549316269699
-0.11327951164508573,0.04472494550451071,1.7675943507398642
-0.11325259164508575,0.06909679862512691,3.2599011062108523
-0.11322567164508573,0.08912845872430057,3.259901106211531
-0.11319875164508575,0.10615536980856669,3.259901106211531
-0.11317183164508574,0.11884208787137249,3.259901106211531
-0.11314491164508575,0.13353197194407934,-0.009137207136056258
-0.11311799164508574,0.14822185601679957,1.4831695483348029
-0.11309107164508575,0.14722027301184226,3.259901106210723
-0.11306415164508574,0.1392076089721799,3.259901106211531
-0.11303723164508575,0.12685475191104,1.8599400658061802
-0.11301031164508574,0.11984367087633023,-0.053463150369394516
-0.11298339164508575,0.11049556283006222,-0.05715697897204716
-0.11295647164508574,0.09680726176230217,-0.053463150369394516
-0.11292955164508574,0.079446489676368,-0.053463150369394516
-0.11290263164508574,0.05474077555407704,2.7833972164691234
-0.11287571164508574,0.020686953385513837,2.144364868209926
-0.11284879164508574,-0.005020343741734857,-0.053463150369394516
-0.11282187164508574,-0.027055169850805166,-0.06085080757470316
-0.11279495164508574,-0.04842227395657031,0.9180137721286918
-0.11276803164508574,-0.07713432009869223,3.2562072776088766
-0.11274111164508574,-0.10217389522263576,0.7074655417773956
-0.11271419164508574,-0.11452675228378124,0.7739544566251733
-0.11268727164508574,-0.13121980236641026,3.2525134490062224
-0.11266035164508574,-0.1429049374242506,0.8478310286782598
-0.11263343164508574,-0.13990018840937735,-0.05715697897204884
-0.11260651164508574,-0.13155366336806285,-0.05715697897204884
-0.11257959164508574,-0.12087011131518027,2.2145476116603584
-0.11255267164508574,-0.1151944742870864,3.259901106211531
-0.11252575164508574,-0.10551250523916157,3.2562072776088766
-0.11249883164508574,-0.08982103816149029,1.1322558310826425
